4.687500e-02 3 7.132618e-03 1.811500e-03 2.018501e-03 7.767895e-01 2.965392e-03 2.966841e-03 3.184696e-03 1.217496e-02 1.217470e-02 2.879898e-02 7.132618e-03 5.176300e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132458e-03 1.811466e-03 2.018452e-03 7.767995e-01 2.964764e-03 2.964776e-03 3.184074e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132458e-03 5.176233e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.078855e-03 2.424563e-03 2.990805e-03 7.777608e-01 3.289878e-03 3.060537e-03 3.496279e-03 1.219004e-02 1.217479e-02 2.879553e-02 7.078855e-03 5.176237e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132461e-03 1.811465e-03 2.018450e-03 7.767995e-01 2.964767e-03 2.964778e-03 3.184073e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132461e-03 5.851294e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132458e-03 1.811466e-03 2.018452e-03 7.767995e-01 2.964764e-03 2.964776e-03 3.184074e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132458e-03 5.176233e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132458e-03 1.811466e-03 2.018452e-03 7.767995e-01 2.964764e-03 2.964776e-03 3.184074e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132458e-03 5.176233e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132458e-03 1.811466e-03 2.018452e-03 7.767995e-01 2.964764e-03 2.964776e-03 3.184074e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132458e-03 5.176233e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132458e-03 1.811466e-03 2.018452e-03 7.767995e-01 2.964764e-03 2.964776e-03 3.184074e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132458e-03 5.176233e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132458e-03 1.811466e-03 2.018452e-03 7.767995e-01 2.964764e-03 2.964776e-03 3.184074e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132458e-03 5.176233e-11 0.000000e+00 0.000000e+00 0.000000e+00 
4.687500e-02 3 7.132458e-03 1.811466e-03 2.018452e-03 7.767995e-01 2.964764e-03 2.964776e-03 3.184074e-03 1.217468e-02 1.217468e-02 2.879477e-02 7.132458e-03 5.176233e-11 0.000000e+00 0.000000e+00 0.000000e+00 
1.171875e-02 5 4.674183e-04 1.922593e-04 2.087246e-04 8.027775e-01 2.357673e-04 2.357673e-04 2.559064e-04 1.231031e-02 1.231031e-02 2.889323e-02 4.674183e-04 7.199707e-11 0.000000e+00 0.000000e+00 0.000000e+00 
